transaction_id,user_id,transaction_amount,transaction_type,payment_mode,device_type,device_location,account_age_days,transaction_hour,previous_failed_attempts,avg_transaction_amount,is_international,ip_risk_score,login_attempts_last_24h,fraud_label,hist_mean,hist_std,amount_deviation,user_transaction_count,amount_ratio,risk_login_interaction
T4146,U8363,32506.91,Withdrawal,Wallet,iOS,Mumbai,688,19,1,24232.99,0,0.25,8,0,29482.456666666665,13402.256998973471,0.2256674628433844,3,1.1025848479157718,2.0
T4147,U9502,5216.53,Payment,UPI,iOS,Hyderabad,1339,0,0,15054.03,0,0.731,2,1,5216.53,,,1,1.0,1.462
T4148,U9872,20131.26,Transfer,NetBanking,Web,Bangalore,1758,10,4,3360.89,0,0.863,8,0,23862.91333333333,24216.34670047762,-0.1540964613485541,3,0.8436212175266669,6.904
T4149,U9251,36460.51,Transfer,UPI,Android,Hyderabad,1232,12,4,3051.73,0,0.266,2,0,36460.51,,,1,1.0,0.532
T4150,U6003,39002.05,Withdrawal,NetBanking,iOS,Mumbai,767,17,1,13434.34,1,0.589,9,1,20738.353333333336,15819.273725055566,1.1545218183904025,3,1.8806724609764904,5.301
T4151,U3298,5955.02,Withdrawal,UPI,iOS,Hyderabad,1187,4,2,3593.41,0,0.035,2,0,10715.18,6531.184280978449,-0.7288356590800208,3,0.5557554796093019,0.07
T4152,U5937,51.53,Withdrawal,Wallet,Web,Hyderabad,928,3,4,16879.76,0,0.077,3,0,51.53,,,1,1.0,0.2309999999999999
T4153,U2168,35621.25,Withdrawal,UPI,Web,Bangalore,1129,23,4,11611.97,0,0.964,8,0,35621.25,,,1,1.0,7.712
T4154,U3258,17861.98,Withdrawal,Wallet,Web,Mumbai,584,5,3,27598.26,0,0.897,6,0,17861.98,,,1,1.0,5.382
T4155,U2829,12761.34,Transfer,Wallet,iOS,Hyderabad,715,14,3,12625.41,0,0.081,9,0,19634.046,16543.065443542502,-0.4154433181356193,5,0.6499597688627194,0.729
T4156,U5867,694.23,Transfer,NetBanking,Web,Hyderabad,1968,22,3,18471.46,0,0.822,8,0,14442.915,19443.57679179553,-0.7071067811865476,2,0.048067166496514,6.576
T4157,U1208,27037.96,Transfer,NetBanking,Web,Delhi,843,1,4,24359.49,0,0.103,6,0,27037.96,,,1,1.0,0.618
T4158,U1621,42564.98,Transfer,NetBanking,Web,Hyderabad,1392,3,4,9156.0,0,0.829,3,0,42564.98,,,1,1.0,2.487
T4159,U7526,47883.7,Payment,Wallet,Android,Bangalore,823,13,4,15405.47,0,0.914,3,0,47883.7,,,1,1.0,2.742
T4160,U9906,28308.96,Transfer,Card,Web,Delhi,408,3,2,3716.11,0,0.153,2,0,28308.96,,,1,1.0,0.306
T4161,U7450,25747.34,Payment,Card,iOS,Mumbai,1817,17,2,13039.8,0,0.147,8,0,22721.855,4278.681919756365,0.7071067811865475,2,1.1331530810314565,1.176
T4162,U2140,4298.57,Transfer,Wallet,Web,Chennai,1409,19,2,11337.06,0,0.927,5,0,22812.145,26182.14885301148,-0.7071067811865475,2,0.1884333980868524,4.635
T4163,U9204,27466.2,Withdrawal,Wallet,iOS,Bangalore,611,15,0,12902.85,0,0.301,9,0,29649.475,3087.6171153901173,-0.7071067811865472,2,0.9263637889035136,2.709
T4164,U1075,19029.95,Withdrawal,NetBanking,Android,Mumbai,337,8,4,3311.57,0,0.473,5,0,21549.846666666668,18458.56168581489,-0.1365164149600652,3,0.883066608053205,2.365
T4165,U3269,30376.41,Withdrawal,NetBanking,Android,Delhi,1305,7,4,12012.18,0,0.304,5,0,30376.41,,,1,1.0,1.52
T4166,U4740,19466.88,Payment,NetBanking,Web,Chennai,1630,10,1,26120.98,0,0.749,8,0,21255.16,2529.009829320557,-0.7071067811865475,2,0.9158660767550092,5.992
T4167,U8080,12052.94,Transfer,Card,iOS,Mumbai,1328,13,1,28117.95,0,0.211,8,0,12052.94,,,1,1.0,1.688
T4168,U8431,4793.52,Transfer,Card,Web,Bangalore,404,16,0,7327.65,0,0.494,2,0,4793.52,,,1,1.0,0.988
T4169,U1034,15780.18,Payment,Wallet,Web,Delhi,1505,12,1,9084.99,0,0.85,8,0,15780.18,,,1,1.0,6.8
T4170,U7264,4877.41,Payment,Card,iOS,Bangalore,557,7,2,385.74,0,0.943,7,0,4877.41,,,1,1.0,6.601
T4171,U6972,8886.0,Payment,NetBanking,iOS,Bangalore,1051,13,0,3555.87,0,0.353,6,0,8886.0,,,1,1.0,2.118
T4172,U9392,49367.44,Payment,NetBanking,iOS,Delhi,928,10,0,10419.08,0,0.114,3,0,46050.245,4691.222158036218,0.7071067811865476,2,1.0720342530208036,0.342
T4173,U7330,22232.97,Payment,NetBanking,iOS,Hyderabad,86,8,0,20584.75,0,0.81,5,0,26240.30666666667,15219.602491722091,-0.2633010072928153,3,0.8472831618329663,4.050000000000001
T4174,U1821,26616.99,Withdrawal,NetBanking,iOS,Bangalore,1082,7,3,8836.91,0,0.111,2,0,21344.975,7455.755114034396,0.7071067811865477,2,1.2469909194084323,0.222
T4175,U6916,43687.25,Transfer,NetBanking,Android,Delhi,1531,13,1,2354.38,1,0.779,9,0,26529.955,24264.07928263609,0.7071067811865475,2,1.6467140634049322,7.011
T4176,U4791,49778.67,Payment,UPI,Android,Bangalore,1459,14,4,21952.95,0,0.689,5,0,47392.415,3374.674184280606,0.7071067811865476,2,1.0503509897100622,3.445
T4177,U8254,29156.59,Withdrawal,Wallet,Android,Hyderabad,1904,0,3,14056.28,0,0.578,8,0,21904.37,9331.878782485335,0.7771446853351149,4,1.331085532247675,4.624
T4178,U1456,40633.07,Payment,Wallet,iOS,Delhi,1781,23,2,15624.0,0,0.939,5,0,33777.996666666666,9008.784535331795,0.7609320998241478,3,1.2029449348634156,4.694999999999999
T4179,U5470,16380.7,Withdrawal,Card,iOS,Mumbai,1589,11,3,9848.15,0,0.322,9,0,34787.884000000005,11339.09510776896,-1.6233380022880624,5,0.4708737099387821,2.898
T4180,U1574,15321.91,Payment,NetBanking,iOS,Mumbai,1027,4,2,18430.02,0,0.093,1,0,27123.303333333333,10881.589831386464,-1.0845284113993914,3,0.5648983758246753,0.093
T4181,U9333,20165.05,Transfer,UPI,Web,Mumbai,1654,13,4,26734.3,0,0.982,6,0,21208.41,1475.5338624375934,-0.7071067811865475,2,0.9508044214535648,5.892
T4182,U6357,33641.74,Payment,NetBanking,Android,Chennai,138,21,4,16657.38,0,0.441,8,0,33641.74,,,1,1.0,3.528
T4183,U6741,34125.47,Payment,NetBanking,Android,Bangalore,528,15,1,17666.74,0,0.433,7,0,34125.47,,,1,1.0,3.031
T4184,U6567,15796.21,Transfer,Card,Web,Bangalore,313,18,3,11269.52,1,0.09,2,0,15796.21,,,1,1.0,0.18
T4185,U3999,6703.84,Transfer,UPI,Web,Delhi,1145,15,4,2570.66,0,0.744,2,1,6703.84,,,1,1.0,1.488
T4186,U1444,31638.19,Payment,UPI,Android,Chennai,734,6,2,12913.39,1,0.72,1,0,31638.19,,,1,1.0,0.72
T4187,U3449,6459.88,Transfer,Wallet,iOS,Bangalore,921,2,4,27746.72,0,0.145,1,0,15386.303333333335,8575.636307845227,-1.0409050725678746,3,0.4198461358814581,0.145
T4188,U5920,28945.7,Transfer,NetBanking,Android,Delhi,825,22,1,20438.43,0,0.234,3,0,28945.7,,,1,1.0,0.7020000000000001
T4189,U8534,34686.44,Withdrawal,UPI,iOS,Hyderabad,983,7,2,14757.57,0,0.016,3,0,34686.44,,,1,1.0,0.048
T4190,U5932,35045.54,Transfer,Wallet,Android,Bangalore,1972,20,0,18664.41,0,0.89,8,0,30067.13,7040.53494105384,0.7071067811865475,2,1.1655764949963632,7.12
T4191,U3377,37685.93,Transfer,UPI,Android,Bangalore,828,20,1,16800.25,0,0.245,9,0,37685.93,,,1,1.0,2.205
T4192,U4489,43649.33,Payment,NetBanking,Web,Hyderabad,372,13,1,27380.85,0,0.927,5,0,28052.86,22056.739399145103,0.7071067811865476,2,1.5559671990663342,4.635
T4193,U2930,25022.95,Payment,Wallet,Web,Hyderabad,1099,19,0,6793.05,0,0.571,1,0,25022.95,,,1,1.0,0.571
T4194,U3037,36525.95,Withdrawal,UPI,iOS,Bangalore,1064,2,4,26671.72,0,0.425,2,0,43077.705,9265.580778345742,-0.7071067811865477,2,0.8479084482332565,0.85
T4195,U5951,30977.68,Payment,Card,iOS,Hyderabad,1328,23,1,20685.28,0,0.008,4,1,24328.546666666665,8571.67538331529,0.7757098858731665,3,1.2733058174183305,0.032
T4196,U6916,9372.66,Transfer,UPI,Android,Delhi,1810,10,0,3919.62,0,0.092,9,0,26529.955,24264.07928263609,-0.7071067811865476,2,0.3532859365950677,0.828
T4197,U5156,1333.2,Transfer,NetBanking,Web,Bangalore,818,21,0,11219.95,0,0.159,5,0,24558.995,32846.23428589722,-0.7071067811865475,2,0.0542856089998796,0.795
T4198,U2341,14262.84,Transfer,Card,iOS,Bangalore,1352,13,1,13145.34,0,0.106,9,0,18513.55,6011.411731714938,-0.7071067811865476,2,0.7704000583356515,0.954
T4199,U4392,22179.53,Payment,UPI,iOS,Mumbai,1047,21,3,2579.72,0,0.256,1,0,25856.516666666663,6718.599866864624,-0.5472846634015445,3,0.8577926518846635,0.256
T4200,U4330,30874.44,Transfer,UPI,iOS,Bangalore,579,1,1,16670.56,0,0.155,9,0,22095.27,12415.621280379004,0.7071067811865475,2,1.397332551265497,1.395
T4201,U3071,42505.47,Transfer,Wallet,Android,Mumbai,979,3,3,7854.98,0,0.664,8,0,42505.47,,,1,1.0,5.312
T4202,U1754,9852.47,Withdrawal,NetBanking,iOS,Hyderabad,1889,20,4,13798.02,0,0.297,1,0,9852.47,,,1,1.0,0.297
T4203,U1430,6321.21,Withdrawal,UPI,iOS,Hyderabad,1275,4,0,13219.16,0,0.718,7,0,6321.21,,,1,1.0,5.026
T4204,U5653,48175.82,Withdrawal,UPI,Web,Delhi,362,18,2,15698.06,1,0.135,5,0,48175.82,,,1,1.0,0.675
T4205,U6014,5446.83,Payment,UPI,Web,Mumbai,1281,9,1,25401.6,0,0.209,8,0,5446.83,,,1,1.0,1.672
T4206,U4348,23950.63,Transfer,NetBanking,Web,Bangalore,619,20,2,23444.76,0,0.787,4,0,23950.63,,,1,1.0,3.148
T4207,U7778,29298.91,Transfer,Card,Android,Mumbai,477,20,4,26202.74,0,0.634,2,0,29298.91,,,1,1.0,1.268
T4208,U5009,27091.65,Transfer,NetBanking,Web,Hyderabad,1993,1,1,17213.19,1,0.096,1,0,28811.2,2431.8109311786543,-0.7071067811865476,2,0.9403166129838396,0.096
T4209,U4252,4347.31,Withdrawal,Wallet,Web,Hyderabad,933,20,2,18512.57,0,0.959,7,1,4347.31,,,1,1.0,6.713
T4210,U7250,2898.49,Transfer,Wallet,Web,Delhi,397,2,4,12971.55,0,0.763,1,0,15089.093333333332,13692.83132336893,-0.8902909154024403,3,0.1920917271813106,0.763
T4211,U3895,5318.9,Transfer,NetBanking,Web,Hyderabad,1707,14,3,21544.85,0,0.553,9,0,5318.9,,,1,1.0,4.977
T4212,U9013,29300.1,Transfer,UPI,iOS,Mumbai,1933,18,4,6226.37,0,0.343,1,0,31168.63333333333,14904.077618364492,-0.1253706120686707,3,0.9400508417115926,0.343
T4213,U7981,27240.03,Transfer,UPI,Android,Bangalore,768,20,1,14307.99,0,0.094,6,0,27240.03,,,1,1.0,0.5640000000000001
T4214,U1560,11725.35,Transfer,Card,iOS,Bangalore,1871,1,1,21453.78,0,0.358,2,0,30179.59,14712.885576346562,-1.2542910025527754,4,0.3885191945947576,0.716
T4215,U8577,31906.82,Payment,NetBanking,iOS,Mumbai,451,2,1,23358.58,0,0.323,6,0,32091.6,261.31838205530016,-0.707106781186544,2,0.994242106968802,1.938
T4216,U6051,41012.37,Transfer,NetBanking,Android,Delhi,1375,11,4,7513.7,0,0.078,6,0,41012.37,,,1,1.0,0.4679999999999999
T4217,U7764,2126.87,Payment,UPI,iOS,Bangalore,525,22,1,5528.31,0,0.784,5,0,2126.87,,,1,1.0,3.92
T4218,U5700,24931.59,Transfer,Wallet,Web,Mumbai,1851,13,4,8727.17,0,0.415,5,0,13781.545,15768.544860070317,0.7071067811865476,2,1.8090562415171885,2.075
T4219,U4077,34481.06,Payment,Wallet,Android,Mumbai,1806,16,0,27612.65,0,0.89,8,0,24779.965,13719.42011886982,0.7071067811865475,2,1.3914894552918051,7.12
T4220,U8576,12652.98,Transfer,Card,iOS,Hyderabad,852,15,0,3960.7,0,0.158,7,0,12652.98,,,1,1.0,1.106
T4221,U1091,15423.16,Transfer,Card,iOS,Hyderabad,54,16,0,28597.55,0,0.318,5,0,14172.21,1769.1104558506238,0.7071067811865477,2,1.0882678142646771,1.59
T4222,U5554,30701.21,Transfer,Wallet,Web,Delhi,1452,23,2,29844.9,0,0.279,4,0,20215.49,14829.047435246808,0.7071067811865477,2,1.518697295984416,1.116
T4223,U9146,44901.87,Transfer,NetBanking,iOS,Delhi,732,8,0,23524.98,0,0.865,1,0,27078.86,25205.5424643113,0.7071067811865475,2,1.6581890818151137,0.865
T4224,U1720,40505.72,Withdrawal,Card,iOS,Delhi,765,2,0,22836.63,0,0.508,2,0,40505.72,,,1,1.0,1.016
T4225,U9506,29177.35,Transfer,UPI,iOS,Mumbai,212,21,4,28603.27,0,0.142,7,0,26831.320000000003,22722.938229381783,0.1032450106723642,3,1.0874362498751458,0.994
T4226,U8710,36524.57,Payment,NetBanking,Android,Mumbai,1748,13,4,8787.01,0,0.357,1,0,31331.0475,18405.786278194104,0.2821679237986656,4,1.1657628108348437,0.357
T4227,U7901,18272.88,Withdrawal,UPI,Android,Hyderabad,1918,2,1,3956.57,0,0.943,9,0,18272.88,,,1,1.0,8.487
T4228,U4166,32066.23,Withdrawal,Card,iOS,Bangalore,548,5,1,24710.7,0,0.551,6,0,25859.76,8777.27404846174,0.7071067811865475,2,1.2400049343072015,3.306
T4229,U6646,23335.77,Transfer,Wallet,iOS,Delhi,395,22,1,5210.81,0,0.037,5,0,23335.77,,,1,1.0,0.185
T4230,U8799,9537.31,Payment,Card,Web,Chennai,1983,20,4,1457.76,0,0.058,6,0,9537.31,,,1,1.0,0.348
T4231,U1954,35101.83,Payment,Wallet,Android,Delhi,639,18,4,5974.2,0,0.236,1,0,32971.90666666667,15046.209068254817,0.1415588021986975,3,1.0645981245448144,0.236
T4232,U5661,27845.41,Withdrawal,NetBanking,Android,Hyderabad,977,23,0,13193.41,0,0.621,2,0,17315.673333333332,9237.250118202566,1.139921137992916,3,1.6081043724933597,1.242
T4233,U9402,17963.15,Payment,Card,Android,Mumbai,747,12,3,14903.56,0,0.245,7,1,16821.84,12100.0419066671,0.0943228138219208,3,1.0678469180541488,1.715
T4234,U3200,45571.39,Transfer,Card,iOS,Hyderabad,369,4,4,1968.8,0,0.85,6,0,23934.49,30599.19742771042,0.7071067811865476,2,1.904005057137211,5.1
T4235,U6502,1095.66,Transfer,Card,Web,Hyderabad,1501,0,3,13357.49,0,0.629,7,0,16343.515,21563.723338098407,-0.7071067811865476,2,0.0670394342954988,4.4030000000000005
T4236,U5366,15822.87,Transfer,NetBanking,Web,Hyderabad,992,11,4,18168.8,0,0.301,6,0,15822.87,,,1,1.0,1.806
T4237,U5924,2891.23,Transfer,UPI,iOS,Chennai,1977,14,4,27961.01,0,0.394,7,0,4725.305,2593.7737394094343,-0.7071067811865477,2,0.611861033308961,2.758
T4238,U6516,38338.04,Transfer,UPI,iOS,Chennai,214,18,2,6896.86,0,0.375,7,0,21548.79,15872.755663552878,1.0577400897407867,5,1.7791272735035235,2.625
T4239,U6797,35120.27,Withdrawal,Wallet,Web,Delhi,1280,1,3,6408.01,0,0.314,6,0,32963.083333333336,12630.394209082577,0.1707932967852593,6,1.0654425025976026,1.884
T4240,U4243,16601.04,Transfer,Card,Web,Mumbai,1000,2,2,11743.81,0,0.63,8,0,31896.78,16451.481204459982,-0.929748501663992,3,0.5204613130228193,5.04
T4241,U1990,33799.36,Transfer,UPI,Android,Hyderabad,1082,6,0,29511.27,0,0.202,7,0,24401.78,13290.18508948615,0.7071067811865477,2,1.3851186265919946,1.414
T4242,U8573,19827.06,Withdrawal,NetBanking,iOS,Bangalore,375,10,2,10153.12,0,0.292,9,0,19827.06,,,1,1.0,2.628
T4243,U2422,37824.88,Withdrawal,Card,Android,Delhi,262,9,2,1411.65,0,0.085,5,0,37824.88,,,1,1.0,0.425
T4244,U3910,22736.47,Withdrawal,Wallet,Web,Delhi,87,7,0,8041.88,0,0.376,8,0,30422.545,10869.751506416787,-0.7071067811865476,2,0.7473559493461182,3.008
T4245,U5126,20643.37,Payment,UPI,Android,Hyderabad,778,1,3,16793.22,0,0.064,8,0,20643.37,,,1,1.0,0.512
T4246,U7573,46739.76,Payment,NetBanking,Web,Delhi,641,13,1,12435.06,0,0.018,8,0,48071.443333333336,1182.7098420294526,-1.1259594585331707,3,0.9722978292101764,0.144
T4247,U9159,12581.41,Transfer,NetBanking,Web,Hyderabad,996,12,4,23249.27,1,0.646,4,0,12581.41,,,1,1.0,2.584
T4248,U2009,6066.34,Transfer,Wallet,Android,Delhi,426,6,3,18257.42,1,0.162,9,0,27904.955,30884.465516444507,-0.7071067811865477,2,0.2173929325454923,1.458
T4249,U2587,29247.93,Transfer,UPI,iOS,Mumbai,1068,20,0,16827.77,1,0.035,4,0,29247.93,,,1,1.0,0.14
T4250,U7453,48467.62,Payment,Card,Android,Delhi,1471,8,2,9757.52,0,0.068,6,0,35492.665,18349.357332180603,0.7071067811865476,2,1.3655672235375955,0.408
T4251,U5299,18923.07,Transfer,NetBanking,Android,Delhi,321,6,1,16600.2,0,0.199,6,0,32594.680000000004,12213.716988177675,-1.119365219714318,3,0.5805570111441498,1.194
T4252,U9838,3148.74,Transfer,Wallet,iOS,Bangalore,1176,0,2,18506.16,0,0.721,2,0,17816.513333333336,23444.09083881551,-0.6256490573329655,3,0.1767315490460722,1.442
T4253,U8918,16998.3,Payment,NetBanking,iOS,Mumbai,206,0,4,5458.22,0,0.012,7,1,14021.43,4209.929927421595,0.7071067811865475,2,1.2123085876404902,0.084
T4254,U2308,25321.29,Withdrawal,NetBanking,Android,Mumbai,1006,5,0,22102.45,0,0.727,7,0,25321.29,,,1,1.0,5.089
T4255,U4718,8138.05,Payment,UPI,Web,Mumbai,269,0,1,11848.7,1,0.597,1,0,8138.05,,,1,1.0,0.597
T4256,U2737,32922.21,Transfer,UPI,Android,Delhi,1399,15,3,22294.04,0,0.514,5,0,32125.96,1126.067549039577,0.7071067811865475,2,1.0247852515535725,2.5700000000000003
T4257,U8994,49887.58,Payment,Card,Web,Chennai,605,2,3,5413.55,0,0.909,9,0,49887.58,,,1,1.0,8.181000000000001
T4258,U7012,22614.39,Withdrawal,NetBanking,iOS,Delhi,1225,12,0,19729.97,0,0.83,5,0,22614.39,,,1,1.0,4.15
T4259,U7650,17768.69,Withdrawal,Wallet,iOS,Hyderabad,1520,20,0,903.81,0,0.419,7,0,32951.49,21471.721674798227,-0.7071067811865475,2,0.539237831126908,2.933
T4260,U1822,20065.17,Withdrawal,NetBanking,Web,Bangalore,543,3,2,4853.08,0,0.007,9,0,18866.193333333333,13746.008262242289,0.0872236247638545,3,1.0635515944039584,0.063
T4261,U9587,5801.55,Withdrawal,Wallet,Android,Mumbai,33,16,1,26744.51,0,0.711,1,0,5801.55,,,1,1.0,0.711
T4262,U7127,44169.52,Withdrawal,NetBanking,iOS,Hyderabad,952,9,4,13898.01,0,0.048,9,0,38902.545,7448.62747768003,0.7071067811865476,2,1.135388957200615,0.432
T4263,U8563,20770.54,Withdrawal,Wallet,Web,Hyderabad,1108,3,0,15285.1,0,0.278,4,0,20770.54,,,1,1.0,1.112
T4264,U1048,19394.36,Transfer,NetBanking,Web,Chennai,1911,19,1,27236.58,0,0.493,1,0,19394.36,,,1,1.0,0.493
T4265,U8762,33001.53,Transfer,NetBanking,Android,Mumbai,1679,11,0,14599.51,0,0.099,8,0,33001.53,,,1,1.0,0.792
T4266,U7660,22129.57,Payment,Card,Web,Delhi,932,12,0,19672.2,0,0.679,3,0,24360.0,3154.304355923822,-0.7071067811865476,2,0.9084388341543512,2.037
T4267,U5588,32429.26,Transfer,UPI,Web,Mumbai,1427,3,3,6736.46,0,0.321,8,0,32429.26,,,1,1.0,2.568
T4268,U2200,3119.24,Withdrawal,UPI,Android,Bangalore,688,15,1,2539.04,0,0.362,6,0,8146.666666666667,8337.551401282833,-0.6029859876957564,3,0.3828854337152209,2.172
T4269,U8725,40695.48,Transfer,Wallet,iOS,Mumbai,1491,18,3,10665.22,0,0.648,6,0,40695.48,,,1,1.0,3.888
T4270,U5300,47028.17,Payment,NetBanking,iOS,Hyderabad,119,6,3,23980.52,0,0.398,8,0,47028.17,,,1,1.0,3.184
T4271,U4888,32455.83,Withdrawal,NetBanking,iOS,Hyderabad,99,0,1,13460.44,0,0.225,9,0,32455.83,,,1,1.0,2.025
T4272,U9644,47730.57,Transfer,UPI,Web,Delhi,46,15,3,5127.7,0,0.177,8,0,47730.57,,,1,1.0,1.416
T4273,U5481,7614.04,Transfer,Wallet,Web,Delhi,831,1,2,16398.43,0,0.724,7,0,17350.239999999998,13769.066085976929,-0.7071067811865472,2,0.4388434972657439,5.068
T4274,U3587,23896.94,Payment,Card,Android,Delhi,1002,0,4,7988.83,0,0.751,3,0,23896.94,,,1,1.0,2.253
T4275,U3665,30110.25,Withdrawal,Card,Web,Bangalore,1596,13,4,28405.37,0,0.196,4,0,30110.25,,,1,1.0,0.784
T4276,U7978,29107.75,Payment,Card,Web,Mumbai,581,19,2,17364.64,0,0.319,9,0,29107.75,,,1,1.0,2.871
T4277,U6441,20103.02,Withdrawal,NetBanking,iOS,Chennai,593,4,0,29490.58,0,0.957,4,0,16904.85,4522.895388774763,0.7071067811865477,2,1.1891865352250983,3.828
T4278,U6768,16937.32,Withdrawal,Wallet,Web,Mumbai,1673,14,3,1387.88,0,0.984,8,0,16937.32,,,1,1.0,7.872
T4279,U5573,6384.86,Transfer,UPI,Web,Delhi,316,9,4,445.63,0,0.585,6,0,4205.38,3082.2501749209127,0.7071067811865475,2,1.5182599432155952,3.51
T4280,U1862,19617.54,Payment,NetBanking,Web,Bangalore,71,20,1,14365.16,0,0.757,5,0,19617.54,,,1,1.0,3.785
T4281,U8777,8174.91,Payment,NetBanking,Android,Mumbai,314,1,0,25873.78,0,0.748,7,0,21525.26,18880.24603242765,-0.7071067811865476,2,0.3797821722014042,5.236
T4282,U3462,36731.57,Payment,Card,Web,Hyderabad,188,10,4,15779.77,0,0.396,1,1,36223.75,718.1659312443047,0.7071067811865476,2,1.014018979260844,0.396
T4283,U9451,10481.11,Withdrawal,Wallet,Android,Mumbai,549,15,3,26297.98,0,0.048,3,0,14122.245,5149.34249943136,-0.7071067811865475,2,0.7421702427623936,0.144
T4284,U8796,2975.34,Payment,Wallet,iOS,Hyderabad,1785,18,4,4003.93,0,0.741,5,0,25025.99,31184.32828914229,-0.7071067811865475,2,0.1188900019539686,3.705
T4285,U1390,27640.69,Withdrawal,Card,Web,Mumbai,941,3,3,21009.89,0,0.136,4,1,17360.942499999997,13839.176572812836,0.742800516050546,4,1.5921192066617351,0.544
T4286,U9966,29781.73,Payment,Card,Android,Mumbai,1777,9,0,19830.33,0,0.29,3,0,29781.73,,,1,1.0,0.8699999999999999
T4287,U5082,43602.06,Payment,Card,iOS,Mumbai,1698,21,2,16394.42,0,0.316,3,1,43602.06,,,1,1.0,0.948
T4288,U4726,28870.23,Transfer,NetBanking,Web,Delhi,941,21,3,12212.63,0,0.349,9,0,28870.23,,,1,1.0,3.141
T4289,U3089,17306.77,Payment,NetBanking,Android,Hyderabad,854,11,3,19447.34,0,0.466,5,0,17306.77,,,1,1.0,2.33
T4290,U7481,40160.44,Transfer,NetBanking,Android,Bangalore,1477,1,0,16547.76,0,0.502,3,0,22941.32,24351.513036129807,0.7071067811865477,2,1.7505723297526037,1.506
T4291,U3950,27036.93,Transfer,UPI,iOS,Chennai,1552,1,0,8251.51,0,0.484,5,0,34395.85,10407.084468418614,-0.7071067811865476,2,0.7860520964011647,2.42
T4292,U8652,4010.05,Withdrawal,UPI,Web,Hyderabad,1610,8,1,3228.0,0,0.163,9,1,24938.795,29597.7150224481,-0.7071067811865476,2,0.160795659934652,1.467
T4293,U3460,28314.24,Payment,Wallet,Web,Delhi,1668,11,0,11660.8,0,0.649,3,0,26850.31,2070.309660364845,0.7071067811865475,2,1.0545219030990705,1.947
T4294,U5268,45405.53,Payment,Card,Web,Hyderabad,1069,1,4,15421.84,0,0.79,5,1,22807.976666666666,21276.44674952172,1.0620924442584057,3,1.9907741341369896,3.95
T4295,U3658,19845.82,Payment,Card,Android,Bangalore,759,17,3,15304.61,0,0.462,2,0,19845.82,,,1,1.0,0.924
T4296,U2578,14851.47,Transfer,NetBanking,Web,Hyderabad,1511,15,2,12824.91,0,0.838,8,0,32246.335,24600.053998649066,-0.7071067811865475,2,0.4605630376289274,6.704
T4297,U8358,7216.3,Payment,UPI,Android,Delhi,1106,18,0,9887.92,1,0.444,6,0,19071.59,16765.91190386613,-0.7071067811865476,2,0.3783795687721894,2.664
T4298,U7144,7614.7,Withdrawal,Card,Android,Delhi,1063,14,3,10579.77,0,0.568,8,0,7614.7,,,1,1.0,4.544
T4299,U4927,21666.94,Withdrawal,Wallet,iOS,Chennai,748,15,2,8048.77,0,0.07,1,0,21666.94,,,1,1.0,0.07
T4300,U6126,29804.21,Payment,Card,Android,Bangalore,1336,5,1,17439.26,0,0.147,2,0,29804.21,,,1,1.0,0.294
T4301,U8060,4076.74,Transfer,NetBanking,iOS,Chennai,1380,14,4,25511.63,0,0.767,7,1,18503.906666666662,12607.36832504442,-1.144344029198166,3,0.2203177995565621,5.369
T4302,U6530,46981.45,Withdrawal,NetBanking,iOS,Mumbai,806,11,1,26402.72,1,0.249,7,0,46981.45,,,1,1.0,1.743
T4303,U8676,37768.92,Withdrawal,UPI,Web,Delhi,1544,21,0,29812.38,0,0.094,9,0,37768.92,,,1,1.0,0.846
T4304,U6895,29351.86,Transfer,Wallet,iOS,Chennai,1550,11,4,2755.67,1,0.568,6,0,20163.35,12994.51546000081,0.7071067811865476,2,1.4557035413262185,3.4079999999999995
T4305,U4940,41430.51,Withdrawal,Wallet,Web,Delhi,1098,9,1,6506.32,0,0.094,7,0,41430.51,,,1,1.0,0.658
T4306,U6066,4055.33,Transfer,Card,iOS,Delhi,756,20,3,21933.19,0,0.684,4,1,7958.625,5520.09272694309,-0.7071067811865475,2,0.5095515871146084,2.736
T4307,U8283,23868.1,Withdrawal,Wallet,Android,Mumbai,636,14,0,19392.69,0,0.689,2,0,23868.1,,,1,1.0,1.378
T4308,U3448,31523.15,Transfer,Card,Web,Delhi,462,22,1,4102.59,0,0.453,9,0,17788.296666666665,15485.867741477496,0.886928234350457,3,1.7721286411346489,4.077
T4309,U5040,41441.21,Withdrawal,Card,Android,Chennai,840,3,4,18967.44,0,0.686,1,1,45198.75,5313.9640291594005,-0.7071067811865476,2,0.916866285018944,0.686
T4310,U4849,39184.3,Payment,UPI,Web,Bangalore,767,9,4,12253.21,0,0.799,6,1,39184.3,,,1,1.0,4.7940000000000005
T4311,U5731,13889.61,Withdrawal,Wallet,Android,Hyderabad,870,18,2,28710.1,0,0.198,9,0,30402.925,14726.333833215243,-1.1213459634300982,4,0.4568511088982392,1.782
T4312,U7760,47046.96,Withdrawal,NetBanking,iOS,Chennai,1985,22,4,25671.76,0,0.65,2,0,47046.96,,,1,1.0,1.3
T4313,U5775,6261.07,Payment,Card,Web,Mumbai,1562,13,4,2289.94,0,0.692,2,0,19108.165,17178.826547781624,-0.7478447357429662,4,0.3276646396972184,1.384
